20
945 1996
626 123 540
445 58 437
391 424 833
391 354 129
528 628 678
237 137 110
574 673 128
122 593 449
720 255 53
809 340 76
161 517 409
75 432 771
185 649 510
493 81 819
755 373 518
670 623 426
169 184 815
516 74 671
762 822 639
88 322 660
179 322 211
428 649 817
741 550 374
18 270 498
690 824 443
606 640 612
395 700 236
631 591 995
475 750 321
132 803 702
82 700 533
364 558 83
422 781 744
435 810 528
840 119 258
351 103 298
536 370 734
80 38 105
621 746 109
640 813 291
69 133 739
798 108 148
244 568 859
765 663 761
16 497 617
774 698 655
742 508 304
665 819 167
609 139 772
306 380 798
397 187 585
677 781 242
191 397 846
797 65 313
209 843 3
38 329 983
94 423 928
830 626 290
449 823 223
231 563 921
37 750 543
817 330 339
88 657 637
443 706 270
245 116 44
60 425 464
399 556 768
11 549 967
316 642 446
656 700 361
689 575 997
770 559 971
553 122 241
96 650 365
774 186 832
701 235 753
115 51 856
371 88 580
655 20 298
565 411 356
195 828 297
481 842 440
676 175 103
837 462 364
633 480 731
326 836 222
481 712 819
728 488 312
435 217 804
769 638 574
138 198 544
45 634 102
41 362 308
325 487 967
116 6 163
233 803 944
749 611 661
773 790 106
507 398 10
258 445 81
13 84 560
626 603 566
247 800 753
475 71 870
597 625 132
341 793 511
511 638 538
688 293 553
674 443 440
290 638 665
50 431 715
307 817 733
214 525 998
497 618 574
89 528 129
767 398 240
179 323 526
17 350 637
459 427 982
742 774 471
535 728 375
730 75 258
327 138 595
809 759 119
437 325 358
505 714 672
65 117 162
520 420 158
208 369 289
32 46 569
813 205 162
791 531 869
410 696 351
42 56 177
337 383 176
21 395 1000
666 35 128
455 786 747
427 446 428
553 801 550
762 75 215
254 352 643
79 585 380
660 436 773
199 640 900
325 583 745
197 535 134
243 48 773
692 755 277
278 6 550
354 454 660
818 783 223
376 232 826
20 690 79
133 139 272
108 171 323
495 521 436
71 768 925
291 541 429
430 79 177
205 31 253
68 79 253
423 761 630
643 295 772
640 82 372
26 64 606
135 436 532
784 127 469
715 293 145
545 730 337
280 486 605
239 730 387
482 93 657
662 219 737
231 376 499
407 525 291
608 377 342
326 425 349
235 836 65
8 739 80
784 20 92
825 157 899
318 573 653
385 230 923
99 506 910
212 361 702
439 703 838
267 290 59
130 47 157
598 86 697
736 429 605
323 19 934
269 148 841
440 397 125
83 87 590
113 524 548
65 108 714
54 394 780
470 831 543
1 483 976
328 304 273
449 125 428
831 639 706
279 27 683
759 517 466
177 618 689
303 794 19
322 739 229
152 50 593
582 824 377
672 58 859
261 733 456
491 240 112
802 372 516
277 180 121
306 202 795
186 126 520
537 721 291
233 41 517
148 107 551
459 774 81
839 184 569
261 452 80
423 284 217
761 154 493
612 578 815
338 66 164
181 641 51
85 90 768
444 734 954
241 294 645
516 122 901
808 550 362
336 603 372
685 549 700
115 416 946
483 825 295
178 583 93
324 93 201
653 285 248
575 248 996
575 309 795
505 80 912
196 187 224
78 437 778
617 211 537
371 147 339
85 208 305
736 217 645
268 224 461
388 724 232
424 578 663
272 71 860
726 506 954
789 248 484
593 179 950
155 755 838
782 296 260
197 416 819
203 526 197
667 21 986
187 476 109
6 796 915
358 413 829
425 189 34
214 789 938
128 754 987
690 727 537
235 208 544
139 161 1000
292 175 734
815 532 140
519 215 474
452 298 375
256 341 794
11 298 597
600 616 882
739 819 133
650 198 504
278 219 917
533 290 208
570 273 295
625 161 136
18 426 891
199 31 940
832 145 569
591 411 301
582 704 126
419 196 101
147 130 234
404 455 349
39 27 22
764 676 36
785 260 321
581 445 708
339 56 227
678 128 846
719 583 943
267 639 288
195 326 875
580 251 361
175 768 62
246 208 335
292 125 723
523 62 675
229 793 226
370 4 141
374 218 813
696 261 315
201 522 623
61 56 857
342 836 112
503 164 470
681 487 191
756 105 229
346 335 923
744 783 486
383 325 680
754 475 488
208 142 413
542 225 484
32 287 598
5 811 30
72 63 214
784 423 824
322 385 428
751 363 692
340 406 592
80 386 975
627 141 783
404 603 331
379 561 419
712 708 351
139 638 834
24 426 143
200 276 836
257 376 199
345 212 762
399 99 207
225 528 241
827 446 392
330 740 773
147 476 447
747 544 132
526 547 678
442 103 510
306 119 512
498 595 385
423 475 645
279 675 385
454 613 173
779 830 274
657 653 427
665 764 36
556 645 505
360 266 959
348 336 15
483 131 8
270 418 339
461 240 988
125 502 651
251 101 737
550 832 664
759 468 672
116 4 880
204 562 212
448 659 352
809 358 838
426 146 714
118 268 426
270 468 628
316 76 704
840 776 158
710 332 27
554 551 44
409 701 997
585 155 417
710 287 582
246 272 384
339 496 620
741 283 810
365 634 976
318 587 290
752 316 509
170 662 434
48 467 313
659 513 510
439 778 41
55 602 687
563 558 624
825 205 961
685 245 248
284 248 524
517 290 591
541 662 989
647 156 518
156 556 797
188 357 856
220 130 718
539 233 229
219 636 464
578 59 488
21 124 892
735 177 855
841 722 290
93 704 702
509 417 855
536 253 525
475 677 148
138 554 117
807 372 465
326 166 824
223 97 630
231 534 374
695 277 164
749 688 385
796 773 686
64 309 417
89 319 418
549 742 19
696 757 764
142 7 64
607 731 772
194 810 959
545 376 29
665 393 203
685 753 791
819 146 858
361 579 857
841 231 348
760 55 376
338 441 379
752 266 40
512 541 46
791 738 640
118 808 132
29 255 755
447 713 806
278 162 453
691 397 236
487 251 400
246 290 294
372 299 323
49 91 155
406 648 110
545 689 286
423 41 90
176 72 306
376 59 138
689 314 647
754 361 885
97 593 52
23 714 913
419 838 723
832 425 638
299 298 103
671 713 995
548 266 978
275 619 324
610 836 549
183 639 818
303 282 751
309 296 81
474 124 509
713 540 50
293 399 214
527 558 69
142 124 640
195 140 200
808 513 746
661 343 870
170 510 186
124 246 347
166 351 922
415 379 471
789 318 622
810 598 562
163 506 522
562 700 573
732 647 331
499 735 352
160 776 116
600 84 813
806 541 604
560 533 157
728 616 792
656 234 248
33 122 675
350 647 780
788 335 314
499 87 523
263 6 950
632 252 589
113 405 592
783 137 274
812 498 531
404 444 863
587 585 219
49 642 153
205 734 760
395 238 114
614 525 823
328 543 726
261 97 954
792 732 357
722 54 359
478 484 614
499 843 888
792 452 869
489 552 295
804 103 588
272 262 15
47 329 156
94 152 917
369 28 917
224 765 91
411 528 412
680 75 704
82 86 465
85 309 557
291 264 619
609 552 860
703 629 951
658 217 436
219 91 191
765 324 403
519 258 721
813 619 21
799 619 301
327 440 145
102 278 601
604 240 464
770 122 298
528 496 567
815 521 748
750 297 71
302 519 627
798 636 510
462 671 778
82 432 750
452 455 301
654 167 704
346 300 768
284 502 311
322 68 588
812 579 468
253 502 332
432 435 210
521 501 206
244 555 12
109 826 948
512 128 793
18 35 797
601 523 344
264 823 363
773 607 194
282 814 603
398 470 928
438 150 177
75 531 177
471 283 643
226 814 347
360 121 63
698 74 376
230 409 740
626 707 315
550 372 659
802 508 864
428 598 955
754 267 218
412 165 756
833 454 372
598 583 120
625 607 285
370 624 494
91 390 792
174 549 514
401 576 673
654 698 887
115 549 595
173 226 66
821 623 484
316 471 724
360 458 284
722 281 233
117 792 266
2 544 55
656 327 254
162 106 755
424 108 75
498 664 678
603 388 634
514 541 997
270 111 487
240 411 352
348 535 701
660 48 482
376 772 636
186 236 863
289 389 216
698 89 62
676 414 423
677 734 589
287 786 417
745 449 75
273 576 43
294 361 534
168 517 488
432 119 86
402 537 635
349 202 623
692 812 760
393 125 128
683 685 759
519 198 754
60 12 946
235 704 696
640 592 8
462 785 46
233 282 162
805 205 548
642 71 956
448 201 427
23 398 251
450 623 862
232 310 353
559 372 400
685 610 224
558 179 895
767 114 567
279 501 680
838 216 410
190 467 860
769 206 439
259 110 800
454 699 516
577 243 780
793 591 951
520 288 444
444 154 749
210 428 282
161 77 572
349 529 746
379 717 854
127 190 368
54 17 913
108 20 241
453 472 508
497 682 953
131 92 748
430 683 903
6 792 789
766 465 143
455 509 477
769 517 344
476 141 484
122 206 668
247 805 354
190 121 459
418 592 64
121 621 468
42 819 771
363 598 216
538 752 913
19 689 650
636 382 615
101 205 507
786 337 418
132 351 740
112 273 245
55 778 272
533 227 157
58 68 301
772 162 260
709 274 480
312 67 249
596 83 356
702 138 471
118 829 513
378 699 237
95 799 65
388 631 963
424 523 642
548 398 918
641 387 631
541 526 519
698 375 276
72 153 114
277 209 29
818 273 23
268 725 829
76 306 97
191 382 201
70 683 38
672 396 269
689 417 873
45 484 222
333 550 530
18 844 919
165 290 109
354 366 10
217 84 172
5 626 725
159 696 314
277 144 194
293 49 316
257 51 443
163 774 787
514 664 191
14 114 589
820 234 983
298 195 932
428 119 574
679 731 146
29 213 289
199 828 742
586 789 527
264 663 197
83 710 823
722 669 495
572 170 293
630 259 596
256 6 187
418 182 811
744 200 789
554 683 933
479 327 822
9 169 666
640 531 228
72 509 40
637 220 937
209 762 170
18 528 277
694 344 193
231 334 661
71 310 219
589 685 558
134 234 601
194 491 425
317 557 54
421 383 225
172 362 993
504 675 352
404 159 132
245 526 217
89 451 791
213 537 811
535 444 565
622 405 247
541 631 899
62 644 103
778 666 887
207 509 246
537 364 333
405 375 245
603 516 605
439 493 183
83 346 250
388 291 37
201 339 975
299 316 250
715 113 939
654 844 133
728 706 37
835 183 567
281 61 737
111 416 293
440 504 495
198 247 234
736 125 595
782 116 683
416 124 40
363 558 356
587 650 29
192 317 850
125 475 948
341 381 620
175 800 673
698 510 409
789 836 559
824 436 316
829 429 369
49 643 316
512 273 95
785 725 64
238 843 524
137 702 204
765 473 506
107 585 750
789 825 261
648 21 11
13 584 399
47 819 555
149 697 263
364 483 463
170 711 944
301 41 898
488 288 881
274 320 741
733 206 975
78 302 717
550 76 672
830 447 672
172 545 593
653 192 858
396 714 540
772 605 816
596 444 600
682 821 431
84 65 287
506 729 855
183 456 193
774 815 711
147 654 481
298 202 644
53 257 275
73 811 254
358 185 578
642 497 209
117 94 971
251 356 263
369 814 918
611 527 706
589 722 954
466 453 798
12 98 847
697 386 649
553 140 411
325 220 310
216 719 503
201 174 538
529 272 736
361 439 900
401 799 911
268 676 193
115 38 884
107 533 491
395 649 851
521 460 237
97 399 512
633 44 851
57 134 742
468 672 525
147 827 650
220 14 523
381 736 343
2 319 736
390 38 814
412 289 704
253 351 688
222 83 45
358 184 655
324 701 525
720 538 526
67 802 788
412 344 707
791 598 687
650 48 788
14 350 339
694 214 96
893 1783
830 111 597
758 609 875
487 289 57
692 151 606
153 829 820
203 447 837
36 639 29
19 683 551
643 618 283
297 556 953
522 449 8
571 313 942
418 602 642
138 519 527
557 518 494
337 618 285
643 731 690
482 291 542
854 868 305
130 490 194
83 86 462
689 718 758
15 841 658
145 94 394
484 748 733
583 255 281
250 661 390
715 671 551
452 870 840
143 660 563
607 81 213
785 325 217
372 381 640
217 298 40
510 468 391
12 861 739
663 668 586
289 670 29
146 118 194
287 320 18
510 534 83
91 489 988
653 762 478
713 589 582
438 419 122
464 270 116
662 229 453
457 443 624
849 426 678
796 287 276
568 743 59
397 2 222
202 134 812
286 23 533
326 159 460
676 213 22
599 558 968
655 682 279
535 380 928
759 630 57
87 868 855
391 848 641
221 527 27
390 451 107
770 452 195
664 517 28
867 10 373
842 322 167
138 113 746
104 418 345
808 220 418
828 778 709
333 842 259
431 479 269
822 646 608
151 577 393
580 288 290
402 591 989
275 174 395
457 683 285
382 775 725
734 777 484
207 513 578
451 875 921
459 763 728
63 254 415
461 840 416
708 406 172
452 161 496
74 174 396
16 38 97
528 4 474
103 871 545
733 56 905
29 330 214
593 530 678
849 167 763
591 461 279
721 551 252
443 644 733
98 793 361
540 754 628
25 47 235
686 240 102
748 396 723
285 445 944
573 174 253
98 527 505
440 552 722
461 669 237
682 23 666
444 402 880
505 789 348
600 609 837
479 731 450
650 873 615
399 475 867
285 66 694
462 163 971
322 258 790
509 371 535
679 541 988
502 798 70
258 216 892
628 488 316
769 190 273
702 888 682
462 544 59
875 836 401
262 316 567
41 730 141
29 61 109
550 33 935
53 591 83
674 790 437
108 192 545
627 816 518
637 354 481
428 306 41
131 663 428
517 559 416
742 222 421
874 329 651
837 889 316
203 125 139
742 238 921
397 427 555
233 10 907
846 308 901
766 350 12
883 52 321
532 846 101
638 687 718
546 251 305
245 322 638
72 477 228
702 645 781
856 328 590
703 656 324
42 552 352
105 725 539
797 464 747
457 681 469
806 309 177
472 829 266
175 43 173
597 533 436
291 95 862
78 601 271
745 828 945
459 242 290
240 820 857
752 328 128
789 155 588
164 354 727
836 819 920
293 234 973
431 45 252
164 428 133
545 772 194
773 11 305
841 170 928
859 718 937
822 199 785
503 887 909
406 391 836
407 550 513
695 99 447
630 604 732
746 805 658
557 20 18
336 356 107
393 573 902
711 467 820
177 704 552
347 679 845
91 246 329
259 713 766
229 635 772
778 308 408
435 562 364
801 467 185
399 310 54
605 4 99
236 143 668
107 294 615
893 290 370
337 880 287
36 614 338
262 66 63
62 409 284
522 621 884
743 98 845
650 608 19
79 253 39
140 508 860
275 50 616
578 389 419
49 570 855
614 54 662
86 342 623
358 764 520
17 587 525
321 820 128
340 768 111
379 36 819
512 60 721
859 64 113
500 176 400
225 747 503
413 664 859
766 841 308
669 307 94
28 289 848
609 341 878
523 442 895
740 512 852
119 266 426
144 79 187
520 722 986
765 851 116
319 506 402
414 448 443
881 549 1000
753 849 819
803 610 988
596 310 750
651 345 745
299 172 966
541 508 206
273 232 528
880 350 476
572 24 894
539 709 752
314 365 88
386 813 365
195 718 743
246 659 744
534 561 957
831 284 466
598 515 165
272 221 161
350 596 498
79 828 574
133 42 414
490 595 349
857 559 140
490 284 727
608 36 753
827 509 1000
88 872 654
310 473 439
125 677 6
367 311 523
36 21 548
211 52 808
627 616 642
318 587 503
488 183 514
600 629 471
774 887 765
225 741 357
613 455 148
486 3 298
302 131 14
380 794 339
792 34 799
173 852 182
19 502 144
685 810 95
197 69 758
179 741 509
418 31 632
233 540 533
607 760 165
373 436 988
382 566 959
882 463 995
754 576 968
795 301 369
567 102 178
11 396 64
624 314 927
25 443 738
73 72 542
146 482 108
445 792 106
650 583 611
692 128 830
71 723 249
191 201 426
292 27 337
665 446 92
675 595 509
891 293 920
44 691 911
97 329 7
707 665 90
179 80 401
877 353 317
3 642 345
449 800 403
265 786 392
1 5 351
464 792 950
564 214 297
306 840 275
231 817 725
568 541 521
836 466 346
28 254 508
697 580 9
486 411 619
538 616 810
4 276 683
621 41 484
121 211 25
606 780 590
139 383 81
729 364 676
267 585 753
892 631 715
217 693 174
6 611 497
392 788 784
169 555 925
496 437 60
498 169 689
311 101 657
702 511 318
357 184 807
887 144 125
151 698 729
365 678 837
416 64 300
707 582 186
47 249 854
640 888 353
178 502 548
442 422 258
601 266 431
731 398 309
597 314 531
155 364 254
249 352 330
459 814 754
669 5 204
65 588 702
55 454 570
746 93 6
457 331 933
496 82 681
313 706 101
665 247 284
647 167 36
671 774 944
248 255 910
750 853 497
503 23 995
278 73 819
558 677 569
645 616 183
146 131 413
175 564 68
336 673 609
22 578 786
216 299 821
42 477 604
223 402 648
57 684 587
128 494 305
827 216 924
811 164 779
530 732 698
887 231 448
72 864 815
383 416 291
541 714 24
872 432 116
51 318 672
339 388 111
301 134 334
690 669 53
78 828 339
735 752 481
631 75 921
30 787 51
696 557 579
176 719 733
740 38 377
499 299 740
500 189 732
892 329 540
233 561 952
377 886 740
751 247 255
74 717 618
854 506 283
887 207 760
335 288 62
311 873 458
419 480 12
128 355 625
598 804 47
274 288 365
199 862 165
448 346 715
677 818 786
107 294 350
284 250 564
210 876 265
499 257 746
586 613 472
683 209 136
548 432 439
580 538 161
559 22 813
602 631 130
151 623 29
208 487 205
843 200 730
434 468 646
7 749 158
587 242 46
332 842 398
815 858 876
175 831 264
45 2 279
332 574 379
287 305 733
854 759 166
628 711 234
191 2 132
837 762 482
187 307 60
75 668 766
415 769 736
460 667 891
855 141 939
461 453 402
278 94 518
494 253 175
325 155 550
107 279 790
781 261 220
63 864 716
744 814 599
532 721 179
689 101 912
389 685 578
588 592 825
368 344 711
311 661 390
464 879 626
259 450 928
825 329 809
736 387 729
667 216 385
15 498 830
107 91 524
678 477 721
132 38 475
218 284 598
726 699 182
505 352 192
264 202 480
451 636 470
642 356 184
522 353 448
685 340 945
426 57 285
657 197 598
560 304 773
168 629 602
766 526 750
424 757 641
53 318 626
450 793 531
605 572 631
794 204 794
786 120 420
131 842 46
609 552 466
872 407 741
472 474 931
108 17 680
156 303 432
624 1 151
678 600 167
248 9 252
409 626 687
316 679 146
186 440 882
836 134 261
529 665 294
609 135 181
509 824 18
211 604 103
576 671 95
206 416 750
529 298 172
765 568 844
132 764 978
313 697 757
89 218 73
758 722 524
731 792 926
873 270 281
261 486 76
449 227 236
589 762 835
508 50 364
866 356 33
264 598 349
605 458 608
53 172 426
873 224 623
198 223 830
535 48 315
60 534 981
89 331 463
18 213 853
414 241 372
485 372 427
100 202 330
359 473 930
768 730 719
721 643 84
776 48 626
881 791 153
492 686 934
823 272 377
70 118 599
578 308 502
98 202 357
620 788 883
818 441 68
180 775 763
548 533 135
586 149 61
774 57 181
709 820 648
26 126 984
880 824 473
320 352 442
722 595 999
618 118 595
607 449 670
433 825 570
226 534 727
111 157 731
346 75 99
418 318 905
480 535 318
152 537 979
326 468 481
603 505 588
788 313 941
145 98 382
523 253 513
412 696 788
485 815 997
334 264 16
12 661 822
603 575 740
426 302 858
179 282 28
671 747 945
396 333 467
60 72 402
163 683 983
364 653 346
392 641 520
738 639 333
361 69 594
192 156 895
181 472 797
234 705 73
503 618 541
433 682 960
404 866 457
340 843 465
523 661 550
658 49 252
652 2 506
390 26 705
656 467 752
94 738 89
194 642 464
509 801 397
454 767 42
42 645 983
779 74 152
633 216 949
824 509 730
249 727 817
421 448 239
522 399 397
23 776 776
568 687 203
712 879 865
134 442 539
307 505 414
457 415 677
342 64 29
224 312 621
334 773 767
802 772 697
246 719 520
59 339 616
525 361 106
43 340 428
310 828 169
569 603 54
847 131 839
695 171 322
325 704 803
371 413 993
218 659 860
851 59 514
765 302 36
742 647 565
27 636 643
276 558 209
785 744 614
358 250 943
301 100 356
401 505 589
187 606 32
322 299 416
723 836 920
315 469 413
149 168 521
656 874 509
548 148 457
443 365 113
284 53 747
608 397 203
586 801 523
68 805 471
576 395 270
695 123 815
138 804 935
400 654 56
326 679 888
592 10 67
223 429 868
826 654 648
372 585 57
254 45 754
810 283 114
30 98 112
258 359 442
482 670 710
163 105 576
492 43 938
183 668 837
14 148 118
244 722 605
881 282 685
432 8 123
498 647 19
49 452 914
270 819 106
731 856 75
673 760 356
369 663 344
493 877 667
740 637 963
759 121 611
270 385 293
284 445 344
566 127 427
725 145 444
412 765 679
77 21 144
371 275 310
141 373 535
739 364 472
683 335 687
478 441 654
145 468 725
430 146 801
886 416 428
818 850 827
860 361 506
261 133 664
425 282 440
592 506 611
97 196 528
298 818 793
309 252 222
592 438 40
175 83 393
828 843 949
865 359 362
622 631 768
512 526 679
143 437 464
33 243 268
665 103 6
34 430 675
152 260 777
621 654 457
280 863 334
454 204 46
101 32 773
482 676 134
58 350 622
150 137 637
540 263 284
650 787 843
221 591 519
750 740 977
873 716 105
624 834 556
255 414 290
18 497 508
663 365 351
683 655 194
444 268 922
662 432 385
145 483 841
229 53 500
680 49 694
703 558 323
209 121 511
480 10 702
257 752 865
432 90 51
623 418 90
223 594 923
372 8 800
668 596 526
473 329 921
78 17 77
36 741 469
698 882 19
860 280 637
727 701 42
761 335 467
355 291 126
511 790 594
179 244 877
851 869 51
184 573 127
764 298 282
176 679 715
506 848 73
344 781 362
799 483 193
735 106 199
690 580 647
853 351 219
676 699 447
196 60 330
245 736 561
429 743 82
349 193 135
458 325 875
24 35 549
112 588 621
74 370 512
12 340 924
415 493 965
856 94 225
286 335 932
539 616 6
515 97 383
860 129 594
379 63 758
206 822 581
669 600 856
622 87 776
833 70 843
775 566 966
637 191 331
376 142 406
334 813 242
391 9 434
608 72 203
625 644 68
71 864 781
522 164 522
376 21 232
780 845 474
587 242 939
228 282 394
630 708 462
449 818 259
725 823 962
798 431 920
197 392 222
633 652 11
743 780 406
805 136 938
592 282 355
477 619 371
38 198 855
558 501 492
859 356 250
579 503 704
892 307 99
535 786 469
609 733 695
815 780 982
454 677 267
664 216 84
495 182 392
845 585 810
266 432 897
683 186 491
69 408 352
278 890 371
853 387 179
642 668 134
292 51 709
718 271 595
850 862 8
421 219 196
386 532 319
209 298 288
655 535 602
586 320 524
69 559 903
848 863 961
495 589 804
75 124 443
733 112 795
123 600 762
422 308 57
854 805 197
120 883 848
690 285 522
614 64 546
27 710 409
657 466 134
112 263 287
648 616 21
704 346 289
421 116 358
261 824 961
123 9 968
801 377 94
395 50 917
794 165 651
325 700 10
678 63 824
524 515 13
484 316 133
726 834 561
404 507 698
576 777 437
788 562 834
747 294 80
692 286 604
115 853 559
474 215 576
247 487 962
531 52 371
400 326 853
707 854 857
514 130 386
755 84 707
538 271 153
26 372 728
686 282 980
17 803 569
405 437 601
207 341 57
646 190 468
456 126 227
459 150 708
386 576 976
133 669 66
502 618 312
524 504 730
658 431 477
355 815 445
835 411 990
229 394 850
373 592 476
731 341 631
155 883 29
553 594 755
226 364 441
547 295 222
818 342 862
566 71 555
398 289 654
305 805 437
753 669 576
477 606 281
152 184 988
320 119 142
766 202 649
569 349 679
2 821 785
409 604 897
7 591 483
574 98 879
625 539 657
58 104 385
132 527 774
253 569 191
817 232 339
194 284 876
756 796 519
798 864 583
93 607 683
370 728 933
673 125 891
195 718 667
320 610 81
889 607 276
702 489 167
665 283 558
459 304 728
373 768 833
788 492 857
633 253 274
314 409 528
503 288 447
115 23 127
270 750 740
556 144 894
715 754 6
555 696 99
45 116 252
539 378 950
819 609 186
248 558 153
159 588 890
557 316 114
450 552 688
803 817 242
128 200 360
472 417 728
457 832 375
76 579 480
591 413 820
714 142 467
542 885 85
508 141 84
797 565 222
16 853 751
509 65 403
111 331 699
549 18 531
128 303 58
699 326 548
607 477 300
846 839 392
4 539 509
256 12 757
561 379 327
324 145 102
112 377 254
828 658 135
539 378 570
266 849 870
217 299 26
239 507 361
485 559 336
565 396 70
824 50 32
185 146 24
687 770 674
730 591 887
131 588 182
542 638 915
23 572 214
390 219 912
53 678 167
253 114 553
276 717 374
245 431 274
542 337 954
513 195 520
721 404 360
548 299 871
851 245 894
626 822 163
440 474 738
746 667 451
44 86 980
64 768 652
777 294 952
888 473 903
69 577 273
241 756 224
525 488 243
263 638 675
174 566 113
428 790 25
283 765 710
40 558 529
477 230 82
458 573 251
61 239 978
678 455 889
672 646 423
340 62 545
309 749 42
418 437 640
365 879 721
5 600 298
59 19 2
843 327 685
259 875 527
798 131 591
535 488 111
67 341 441
92 874 488
554 316 274
119 43 42
479 545 484
560 695 107
715 540 952
507 295 492
430 394 383
629 245 510
726 347 45
177 278 11
669 525 556
660 637 881
42 893 11
56 769 733
266 376 902
890 756 672
90 359 480
280 217 239
731 459 173
432 654 969
119 186 613
576 680 181
219 661 752
602 636 992
800 13 314
180 493 125
439 442 53
763 120 810
713 629 353
322 56 494
875 682 768
70 819 877
10 752 900
47 130 425
728 465 150
710 469 691
392 124 607
719 464 275
495 523 371
149 598 696
557 369 361
469 683 939
127 261 183
588 378 742
124 617 885
136 309 91
683 405 622
570 95 728
233 398 523
58 714 974
142 371 209
577 790 794
835 832 970
795 452 542
797 595 891
389 845 301
398 117 17
2 249 488
557 513 327
103 746 347
250 581 955
128 782 911
27 93 14
43 47 545
308 555 100
779 890 920
67 823 702
237 727 316
44 83 188
63 292 885
847 147 973
351 192 946
220 854 868
504 317 328
558 546 385
579 89 989
353 641 120
795 79 51
851 391 766
865 632 928
81 813 859
238 698 214
53 314 443
380 576 821
683 676 749
135 873 283
373 61 450
640 597 64
219 114 138
75 171 946
42 722 11
419 105 122
634 317 169
529 339 190
188 645 918
827 309 928
649 601 39
3 585 658
635 703 703
844 491 496
786 579 138
347 628 71
591 331 168
734 95 515
61 449 715
800 309 552
405 474 997
858 450 435
477 240 584
772 596 818
504 401 724
371 538 544
177 504 298
344 193 934
354 493 182
710 27 171
324 69 641
337 275 559
474 502 688
762 307 783
326 386 576
799 196 62
446 143 438
606 718 506
66 543 970
375 235 290
11 891 731
437 454 75
65 318 518
133 446 21
44 242 220
94 297 690
847 610 637
708 105 589
121 517 275
248 131 848
16 385 619
630 395 353
250 717 237
95 855 159
34 201 892
836 395 58
428 602 727
588 284 412
295 640 353
82 110 104
787 692 523
136 305 791
48 346 376
703 478 345
664 545 806
236 101 780
863 16 934
526 101 892
806 298 39
77 623 322
500 635 109
162 126 855
864 356 861
472 692 337
636 755 878
401 45 690
24 496 656
138 218 285
832 875 898
388 147 798
340 197 779
515 752 213
153 782 827
369 25 466
689 304 576
277 821 888
385 631 87
52 455 211
9 106 339
563 304 154
222 142 606
459 649 800
748 508 317
769 352 798
40 7 917
770 121 672
430 476 537
3 569 999
25 482 486
782 12 180
348 397 71
322 35 231
687 310 80
217 179 246
368 726 997
58 346 736
34 686 45
2 746 545
64 753 283
360 886 394
344 396 685
865 3 959
685 264 267
847 793 560
177 217 279
546 886 514
115 368 545
17 839 223
59 525 536
683 271 423
619 452 235
309 335 969
488 811 166
889 415 721
477 609 373
309 754 210
436 509 1
171 559 997
257 199 970
186 712 505
116 756 164
379 799 133
203 598 322
117 184 712
323 262 306
444 464 594
714 141 624
778 649 35
617 281 43
366 374 639
100 855 623
150 606 813
750 612 621
777 736 228
307 786 54
156 808 374
88 796 652
91 870 647
109 278 176
141 4 21
657 808 367
864 340 683
167 843 612
678 433 924
853 240 475
346 877 721
74 699 958
381 740 106
487 849 28
323 250 676
638 701 765
623 392 867
646 668 347
614 475 140
709 413 97
259 145 425
226 848 221
340 197 78
873 28 338
397 244 651
688 480 674
575 767 426
279 485 298
673 687 871
766 611 290
523 807 212
102 889 839
443 401 100
308 219 712
342 584 828
11 85 96
848 356 587
635 468 706
753 164 434
706 249 405
788 275 8
546 62 807
300 353 327
113 441 227
249 409 736
774 831 532
487 648 69
560 387 172
60 681 512
744 748 524
210 165 841
871 583 351
601 604 867
125 493 696
577 50 397
241 666 232
71 754 757
150 61 376
10 26 242
312 342 242
508 672 885
532 779 635
385 332 558
40 61 371
26 320 414
461 353 84
707 132 436
463 825 196
348 545 809
107 577 778
158 451 256
122 766 201
314 185 491
518 512 177
825 212 548
756 665 107
43 603 836
252 437 680
96 730 516
248 331 315
101 137 848
55 813 772
868 654 368
508 703 407
182 541 974
628 486 291
784 141 746
40 153 36
311 312 190
288 220 245
349 669 712
35 775 918
244 835 188
7 563 357
788 766 907
578 692 682
48 697 208
260 47 142
165 683 781
523 120 109
2 626 639
295 38 403
506 301 741
186 884 535
818 775 677
388 198 634
155 196 316
16 618 413
44 647 40
288 544 681
642 182 363
425 123 180
194 504 5
703 794 628
721 500 294
177 848 163
418 681 970
737 9 942
789 601 315
389 399 12
813 480 87
646 886 284
345 752 719
656 406 25
585 285 690
655 867 115
464 408 452
107 443 47
748 724 763
225 726 346
767 578 555
55 277 80
353 653 173
356 32 876
373 38 868
4 322 327
474 868 552
854 74 835
812 648 25
380 768 388
868 881 605
95 7 939
494 86 347
330 819 745
732 755 116
499 758 695
805 136 145
618 827 632
66 426 129
717 623 826
289 2 612
876 791 112
549 80 343
813 649 348
40 103 33
836 334 630
888 654 825
284 887 355
183 735 29
867 314 231
660 82 177
245 377 527
4 105 267
176 592 866
273 357 982
43 440 666
596 615 29
284 856 299
632 371 587
491 492 449
680 684 275
630 308 989
888 227 876
133 611 839
346 410 549
265 449 639
298 631 502
64 121 381
423 137 33
582 404 337
658 497 68
645 187 746
356 753 240
752 573 687
846 216 347
500 201 518
439 229 663
128 427 563
390 713 474
147 676 627
392 343 264
562 278 674
26 8 523
405 340 495
449 109 135
303 614 37
473 215 383
509 849 492
151 449 84
343 602 534
239 286 948
886 368 348
38 483 384
269 344 27
164 516 290
