8358 27186
3899 1371 604
8324 826 905
1854 4425 997
6408 7903 822
6097 8030 377
3664 7182 687
8200 498 407
1475 6660 688
2509 5387 -767
2137 4016 -398
5647 3023 -674
590 1431 -916
1663 3000 299
1469 5877 -643
6391 2868 -189
3423 2575 -466
2792 5618 -480
3432 2720 -772
3039 7774 844
6374 5828 617
7496 7322 420
3565 7212 -928
4680 6947 956
2852 2418 -128
8175 2778 -4
4654 1497 10
812 7680 -420
2516 784 -545
1860 2663 584
1989 1108 -205
2185 3593 -158
3783 1825 -215
6995 6234 730
3339 2715 -753
5160 6185 -437
5236 5903 -597
1366 5174 -344
4984 1790 223
4652 3118 -977
4758 6513 556
7892 3631 882
8050 555 -581
6330 6217 634
6449 3278 959
4025 449 632
900 2696 -778
1350 8137 288
2778 7279 -666
4514 2379 738
7244 2994 719
1337 5684 -884
6165 3080 430
6464 4074 -750
3511 1530 333
4385 7862 -821
6546 7258 -638
4779 2405 276
1600 4420 251
6441 4302 -165
5591 5329 -859
1326 3855 -393
1189 2448 -239
4620 3802 672
7167 582 -282
217 1651 807
3592 6974 544
626 4559 -509
3103 5976 -595
1851 5261 453
4193 708 -898
4981 5622 924
6078 1425 413
1370 1557 969
7477 7098 780
5416 2316 850
5815 3326 18
4565 1669 -853
2373 2289 -803
964 536 534
7807 367 155
6400 6163 -309
3322 5629 786
7217 2121 394
664 7863 444
6730 6705 -66
7072 2776 -599
2433 593 -5
3390 3915 -880
7327 2092 884
7331 6062 51
6470 2718 889
277 6183 196
189 236 -952
2152 2336 910
1430 3625 186
442 3504 -74
4805 7128 51
1803 4825 573
526 2414 967
639 693 -548
1958 2191 -582
4631 1750 -849
6136 2223 -738
2049 7419 556
136 4310 -991
6909 3786 -604
2898 2251 369
1682 6437 945
7165 6692 109
7708 3118 789
808 2834 90
1265 4181 -998
7819 6842 446
6160 2413 21
7134 7230 -444
2026 4933 -145
5598 7065 -446
5718 4796 -957
1656 2740 232
4180 2446 -89
2150 1790 902
7447 3644 406
647 2129 516
6677 6896 817
8054 7650 -757
6300 4812 201
6171 1731 -686
3973 6613 -45
5576 5055 103
3137 2654 -139
433 1976 -260
164 5592 -66
3517 7373 -211
5974 4381 -322
2261 33 -998
5693 6550 -299
6945 3325 252
1305 229 345
3238 194 -776
2235 6005 797
4927 756 916
7802 4428 366
6751 8114 -378
833 7961 461
4728 2834 137
1763 3266 783
6437 193 -628
6784 5003 842
3264 4620 767
3453 3952 -297
4571 7834 445
2462 1375 885
6137 6154 -28
1793 490 -221
2282 779 -17
5773 3289 241
1353 6941 -858
2274 4547 -137
6676 4269 186
5906 7848 -517
1397 5834 233
1309 3773 -151
8063 4284 -227
2629 7891 530
2691 3507 905
1831 2452 -986
2987 837 -879
4498 537 286
1366 4324 -661
5173 883 -758
5554 3831 829
4479 5328 -120
1388 7220 -103
5805 8043 574
6546 6010 999
6837 7822 -684
3277 1866 959
6746 1936 -754
2712 2233 -246
3320 6762 62
754 8016 -491
1142 5009 -25
8253 2104 731
84 2620 -281
6044 1682 -25
6861 2267 -68
1746 5656 -45
2439 4608 -136
4557 5399 134
3124 3883 -198
4383 2624 848
7122 3184 -970
1769 5835 478
6632 1134 865
6397 347 170
8098 1901 35
3107 3082 785
845 5189 -773
6446 5735 -466
1657 1157 609
6972 3028 -261
5582 6131 902
3659 4311 -222
5199 3725 812
3575 5358 408
6182 2175 -148
5325 1899 904
6182 4399 96
3697 1890 565
4179 6020 960
1676 4954 -272
8329 3072 87
3547 2206 -513
2157 5783 -696
6818 7597 676
6096 4452 774
3839 1762 -747
49 58 -390
4268 1337 149
191 5611 341
6065 6576 -8
4376 6212 -886
4218 630 -305
5653 296 264
4726 465 210
6332 8016 812
3888 1423 -982
6379 5024 569
7189 1460 884
4544 2015 303
1297 2212 -643
6766 316 390
8054 1628 298
7177 3124 935
8200 3120 -908
3448 3895 222
4049 4240 707
6645 5601 78
7662 3742 -242
683 6089 -212
7570 5311 -792
2880 3923 40
125 3082 -40
4999 2020 708
4660 354 -721
5967 5590 431
5780 5015 -359
3570 4473 -417
2022 1108 -931
5038 820 -590
7681 7120 118
6314 476 -950
4276 8099 119
4884 5032 419
1135 2132 -889
78 4536 5
5469 4656 811
4411 139 361
7438 788 -150
1695 4543 -810
1473 6264 -841
1929 7054 -41
5310 6069 -668
6630 7683 161
4185 2718 -279
2001 1830 -963
4958 8199 262
526 1906 631
6297 6837 -270
6693 4326 527
3913 8108 456
6447 6478 494
1620 3843 404
2942 6635 -79
8057 8295 -161
3042 5220 -824
8235 6875 -263
5850 2411 17
5760 200 709
3990 5033 729
7784 4308 99
204 7695 -635
4688 2938 -28
5065 5533 527
6859 4300 353
5791 4032 843
7901 6885 -828
8080 4622 -690
46 7915 -673
5309 599 618
1387 7942 -21
795 467 936
53 3722 506
4485 4021 364
6752 7566 -799
4225 2682 880
4595 4955 -854
5731 3783 -476
3420 3964 -956
1054 6708 -322
2398 2542 -793
505 2719 131
5529 4217 41
2517 1139 88
1757 3048 965
59 7590 -918
1469 8087 386
2966 7626 -915
7384 3464 -318
8035 7513 225
685 5053 522
7491 2495 -881
1339 5677 281
7848 1875 -534
7976 1623 -273
6377 7297 -431
812 930 536
6859 1283 -347
2554 3678 -380
4496 4824 866
7390 530 682
4591 1385 441
3356 6920 -677
181 7815 348
4599 4033 110
4635 3500 663
6090 5552 -188
5919 5841 -568
7511 7673 746
1745 1079 936
6766 2488 -541
6590 5760 -786
1037 6163 403
2432 1512 767
411 4325 -978
3403 859 -885
7260 1261 710
7751 4214 50
5071 6521 793
4534 1259 -468
4458 745 -735
5310 2800 -360
1662 1250 285
3855 4378 -563
531 2957 -878
6502 5256 22
7135 4123 -343
3397 5115 -126
2503 7750 794
6724 3316 -295
3714 3234 172
4529 1053 -112
5283 1261 -713
8004 7474 161
1479 6416 -425
6789 1736 769
2010 3942 169
5759 6877 522
8194 6254 -691
3347 1492 -326
6423 4109 58
4816 2567 -570
993 35 531
7973 6446 238
4487 4957 -24
16 6066 131
3211 5562 634
742 4533 -756
742 5360 -603
2662 4215 -19
403 6363 -767
1401 6719 564
408 4983 331
1862 5621 666
5728 2820 -486
3486 3452 773
5301 2368 368
2478 4574 -302
45 4138 515
6680 4876 951
1600 922 -674
4566 1511 -725
742 1825 -34
8139 2035 -421
1549 7729 388
3752 5347 -179
6831 8198 926
2091 1926 337
6348 2578 -501
6365 3039 -892
1484 1716 -713
1439 8051 809
3086 2313 667
270 2057 46
40 3979 290
5546 4092 971
8247 5434 -646
2613 1331 738
4381 6083 -509
7537 3449 -422
3088 1486 583
2109 2425 -848
1081 558 -336
5695 6463 238
6625 6014 -223
2569 6986 617
4511 1113 -162
8189 3832 -717
6169 1529 -429
269 5365 -981
6593 4054 -674
6561 7186 -909
7796 1773 794
3035 404 729
1645 3278 177
7463 6800 860
4804 437 523
1794 2759 -192
5929 365 454
6029 1459 825
1619 4246 833
6096 5892 323
3004 4429 -880
5192 260 -624
2725 2834 670
1377 6321 -539
294 7993 218
6171 4159 403
1786 154 -821
1994 3055 95
1285 1130 683
6845 2198 866
5321 8201 -18
3652 1435 -416
8333 4939 -878
1232 4832 -273
2240 1027 812
7812 6686 -13
1484 710 277
6558 3673 112
7068 6311 100
1492 5463 -742
2916 1624 -763
7401 2655 -402
2320 1800 -45
8344 8129 -798
4900 4174 -282
4961 5523 819
262 6235 -183
3083 2600 146
2504 8046 -783
6494 350 -209
981 2296 229
1191 6868 -265
2145 5394 -188
2601 7136 646
3715 3827 -875
1792 6486 -835
6540 1354 -350
4146 5157 -332
898 5949 -392
1748 1058 935
2942 7032 -4
5749 7812 889
5763 4801 237
2727 4452 568
3509 6441 689
5672 5831 -370
798 2748 -391
5056 6873 754
7246 1336 -131
3750 6189 -998
6824 3950 843
6038 5842 346
4525 6434 320
7194 3367 -749
6655 1469 511
7411 2179 668
6427 2354 42
295 2253 364
4789 2752 910
3499 5684 211
4361 278 -842
7080 6871 -250
7233 3651 264
4943 1842 -442
398 5792 -106
1632 5335 -426
1883 7567 -95
4293 7831 -403
2076 8265 -365
7697 554 495
5618 2128 456
1438 5889 -397
1098 6637 -594
5348 2581 75
7748 6104 712
5235 85 418
6869 1759 801
6750 5840 908
4169 2095 160
4236 1728 -759
7419 2890 493
1386 7466 -423
549 148 -872
5496 5257 -512
7444 4037 -876
2310 40 -106
2044 7031 -519
2657 6328 -110
421 792 -192
4446 4016 -355
5879 4285 -356
3357 5200 -15
3078 4442 146
419 7870 586
634 6164 -840
1761 1886 519
1895 4676 25
3580 466 -366
4207 5735 202
3094 6317 -532
4022 5412 467
2913 7720 976
337 6744 -239
4897 2354 -52
5214 5459 -717
4967 1339 -341
5360 5073 -923
297 5561 717
6711 1708 -823
256 6070 -643
7380 7109 -713
25 6713 -77
1081 5554 -284
6403 2285 -292
5472 657 774
5159 3850 -713
5544 2677 209
2993 6872 -21
1180 2645 943
3910 5411 498
1000 5245 -310
8095 2957 279
2921 3920 201
3714 5718 -651
471 772 -1
2367 5972 -594
3906 3192 -76
3842 681 -962
6820 1042 -893
2816 1710 295
5957 4104 555
8213 7902 724
85 4209 430
1894 2067 280
4999 7484 425
1110 2859 -640
8119 3692 -306
3190 5606 606
1031 7063 -650
6124 3651 -761
1156 4645 -201
4260 5981 350
7231 3688 -441
6416 1237 -884
4945 6482 429
3036 6018 -828
5744 2532 -327
4378 1271 343
1588 3635 -390
5042 6237 870
973 5963 342
3017 8196 48
7054 5278 -551
7407 2533 -589
2120 2009 -838
4029 5370 980
6832 7993 -923
8265 392 806
1290 4864 -693
2598 7275 -406
3739 1623 -555
357 1094 -844
5985 5234 -271
434 2770 -44
1643 4677 -11
1740 8163 -997
6443 3161 -285
227 6147 304
3507 8026 -8
5175 6263 309
817 8051 381
3189 8218 -94
7515 2191 -915
3246 447 163
3657 5445 35
8336 8053 -897
7730 831 -694
5767 2862 -593
3044 2700 476
2479 4139 186
6899 1249 755
4443 3283 609
2140 865 -239
5933 6629 963
318 1430 552
7398 4444 -788
7829 5721 -243
4830 2935 419
302 4337 -770
3208 4553 931
824 5016 -287
4459 5884 -138
7075 6305 -310
5496 3025 649
979 3002 15
1538 6623 -328
659 1377 -412
5348 4434 25
7717 4802 -147
345 6464 -65
4770 5501 -26
607 3481 300
8008 4334 350
441 6939 927
652 2489 -462
1173 8154 -623
1814 1052 -709
1014 3544 -684
7822 7721 318
6125 7593 -64
4981 7301 -83
2618 770 -526
7712 3594 716
2774 6603 915
5046 2872 968
1418 8215 -545
6787 2754 -714
3556 8178 651
3155 6538 -149
5972 6005 212
5725 5824 423
284 69 -780
6056 308 765
7901 943 -630
2878 4207 605
4790 1873 594
4838 7058 674
4571 5183 629
1593 4004 -424
7269 4052 -479
7883 6553 909
3207 8209 -872
3304 288 430
1580 448 -260
4517 1001 131
5629 7796 -585
6026 6544 -78
428 2327 -170
5074 8066 -932
2787 4001 -249
8046 6623 434
5436 4413 492
1600 7408 -843
1182 4991 -213
6630 7136 -216
2780 3054 788
2056 1536 -352
6918 3758 566
4047 434 677
6585 4140 936
2193 5271 -322
6412 1189 852
1468 888 713
7177 6660 222
5318 7062 166
5650 691 -599
6986 1256 -406
7082 2303 -339
7659 2231 313
3122 628 331
5465 6149 923
6502 7954 -528
1639 1094 -364
3713 1966 -283
4984 3644 -172
6230 2244 281
6622 7531 -33
1010 6193 831
1524 6565 -824
8018 6939 -101
7473 2456 -218
950 1909 -471
6062 1448 -20
4046 2398 26
5542 4697 607
1463 6301 -421
5054 4968 627
5604 4038 -618
5657 7379 858
2871 4442 -710
2345 8190 -958
4038 6872 -881
4184 7509 -569
7517 950 471
1525 5894 148
7330 3213 -983
1952 5503 724
1034 5097 -473
7056 1767 -434
7301 5704 -284
4027 1844 116
5315 2305 496
4836 8085 786
6976 3251 81
6838 6594 517
7664 3997 -861
7344 318 784
8121 3721 234
7983 723 -542
425 1016 -514
4427 5896 178
750 347 166
3785 3728 979
2173 3586 609
5676 1856 -914
6821 6602 -43
6537 4119 134
1200 4275 950
3707 4897 225
5782 6603 -419
6395 264 -885
2303 5155 855
7745 4240 669
6879 479 919
725 3425 390
5377 4875 261
4926 3141 -796
8309 3353 -113
3602 7428 -583
6108 3241 595
2634 4937 -229
3108 1695 -263
7366 7559 563
7496 6702 -705
8255 5067 -81
4136 2752 376
3437 1426 176
3518 2280 88
6567 533 897
3931 2979 528
6561 6805 90
3736 3750 543
6385 5072 312
66 1795 -599
2617 8179 110
6237 6254 -899
7352 6127 133
6532 2822 -234
6518 8074 -658
5530 3010 -765
3941 184 827
4808 4439 764
6618 595 197
4495 8015 946
4941 5708 571
1596 4678 44
2998 7575 797
5602 4743 977
2396 1767 -230
5592 7625 971
7844 75 -308
1309 5053 760
650 3703 -352
6618 6506 92
6774 2922 -207
8341 3287 -233
512 2322 -87
874 3957 -681
6855 8043 -10
4373 5221 -535
8082 3996 -955
3139 6862 717
7047 5757 245
885 2697 -71
5811 5617 -138
1344 4719 65
3160 4440 -133
6599 3485 -978
2402 4114 115
3654 7273 -28
6866 6810 -978
4788 7887 -29
3448 213 -247
5887 8000 -545
1407 6509 487
7944 7111 -43
34 6088 353
7925 3470 -248
5943 1286 44
3778 514 594
7457 4941 731
2869 2707 752
4623 1899 700
1523 2628 192
3546 4147 -506
4158 4326 -551
4759 1064 -599
264 5775 110
7923 7265 -201
108 2575 466
7431 6241 -342
5346 77 -130
4841 2808 396
1526 6620 -408
6463 431 192
2052 7171 177
8140 3100 -828
429 3108 63
5428 65 727
5496 1903 421
6196 5381 -532
3316 4865 855
5021 2003 -207
7133 7602 830
6013 1809 -34
2902 3380 460
516 3448 594
3036 7755 161
7313 3837 -727
419 2994 728
3155 2145 -681
1527 5518 282
7719 1385 -462
6913 7390 137
5844 3722 116
5025 7120 18
2427 5212 93
5380 4469 -210
4170 13 998
16 2906 -353
4532 7060 -25
909 587 933
1317 2793 -765
505 7271 810
1738 1504 962
2703 1332 -743
6476 2277 -608
3579 2970 304
7822 54 -33
1333 5937 815
731 4730 195
4945 366 860
775 6148 -617
1393 3220 936
4885 5048 -349
6770 5253 -956
5777 4678 -520
2558 6031 -178
4935 4308 853
3835 4636 -172
2645 1878 515
5088 4438 -393
6911 6549 -548
3691 8313 -448
3483 5955 543
272 7084 -284
172 576 -601
2972 2060 -126
6461 5523 -305
788 2471 763
7846 4962 105
2760 7145 -93
3680 1159 -213
5997 8284 40
4504 2595 -433
1180 8046 -428
7521 5651 -224
5015 3962 35
3136 3603 590
1769 507 190
4 7423 -908
6359 6454 143
3867 6550 595
1302 4671 616
3244 7579 -523
6953 570 111
1615 6041 -653
8211 1476 905
6222 343 719
27 4769 162
5505 1894 32
555 1540 685
2459 3912 -334
5557 2777 340
2367 5672 -935
7629 7784 741
4940 7822 -802
2083 7970 -730
4377 4391 -557
1140 3176 524
3071 8347 686
4306 8078 -551
7116 4749 -428
7039 1222 617
3668 4441 430
2224 3702 -531
536 4435 -132
4093 4675 24
1539 2074 203
3556 7169 55
3028 4870 -353
2844 2782 793
711 160 861
2569 5453 -946
5917 5258 -701
909 6560 -865
7200 2930 -221
4176 5713 37
1750 5913 169
4545 7187 530
4870 8024 125
1026 5649 -156
7726 2392 808
1632 5355 368
8110 4498 1
2167 4642 79
778 8255 548
3062 7881 794
836 5046 175
4201 7491 920
5815 2063 -339
1360 1124 580
8245 4590 357
7939 1485 383
1471 7455 -654
999 4056 70
7133 1927 724
6243 3399 525
1631 3451 -62
4359 4025 -685
4849 3471 385
448 3540 597
7188 4080 698
5302 4407 991
7707 4608 394
7173 8216 322
4940 2482 -526
6202 6834 65
7649 4230 -379
6807 5342 183
1427 6671 -333
2009 7495 -583
2852 751 357
4629 8056 936
4216 7804 416
5803 5664 874
7827 3543 92
7431 4261 -719
4696 3686 455
3315 7558 -365
7047 2813 -269
5202 8123 85
6582 5890 -547
3860 5398 -946
6056 4638 260
3676 8310 -745
3061 6547 857
3167 399 -488
7962 5151 -986
2988 2531 -988
6787 4283 466
5290 1295 209
6614 6009 -831
6663 6783 138
1951 5449 834
8084 5099 -208
7421 6691 -477
749 4806 359
1955 5646 72
5812 2907 947
1395 5177 864
8215 7783 -500
7261 8225 930
2082 6067 -916
7651 7829 92
5963 4887 393
3210 2425 203
6803 254 -769
5453 7009 -482
252 3046 -991
7852 1170 658
80 7244 -937
8328 616 -103
2569 6284 546
3507 5549 257
7075 3905 -705
3006 1832 963
1413 5879 -937
1063 1943 58
515 143 -929
7167 1436 -885
6826 1935 969
1119 3272 -492
925 6384 887
2059 1183 -497
3390 6371 -216
7932 1456 112
8105 1444 -716
5774 4284 665
4707 4101 424
114 4064 170
925 2510 78
534 5367 -103
4044 7206 -616
2502 6788 -993
3986 333 -190
1933 1121 -802
6808 2219 82
7047 1473 -983
1876 1276 -605
7756 4757 -129
2255 4862 -220
8301 1666 159
437 7531 596
7607 3369 967
4012 2897 447
2544 6685 -835
4386 4564 940
3789 220 -647
6700 6819 549
196 2051 837
5699 2594 824
2164 1299 97
1905 2459 699
2106 6996 -605
1442 7862 855
1587 6931 230
664 1267 572
3755 4294 802
539 1732 277
2386 2154 242
7689 3771 -872
5050 6896 856
4991 5758 -431
4054 7043 582
2091 2359 -354
1851 3703 731
2110 6668 -512
4475 2838 -214
5230 6600 11
6043 6522 331
6495 1397 -444
6586 6100 -289
848 3177 268
5093 8024 -2
178 2009 -438
3913 609 -811
8148 1791 277
6010 4367 -5
4331 6044 270
2766 6516 947
7696 5442 -367
7939 7859 -884
1388 5801 -748
4090 3623 -554
8009 4316 -386
1202 5011 -494
6285 521 989
851 6602 -591
8017 4930 -1000
6181 343 -431
495 6436 -923
5101 4566 -876
4126 678 -452
4756 7027 -128
7971 1512 -747
6555 6688 -20
5030 6433 51
8225 324 797
3373 453 -616
433 3501 286
1631 3194 -165
7807 1137 -512
3025 8218 17
84 2143 33
8227 4510 128
5698 1032 576
6155 7108 -964
6754 2328 -418
3604 7188 879
4636 2143 677
1807 6288 -722
5517 8174 289
2718 3197 -463
6579 8145 82
3155 7424 -373
3066 4927 123
759 1877 -598
3858 2728 971
4754 7920 -256
5962 7120 -457
693 5993 740
7010 8300 -63
2248 4085 814
7389 1981 9
2485 3504 -166
5238 5320 642
188 678 -584
1543 4312 -581
5069 6315 75
5752 2489 958
6658 7537 -669
6076 3878 682
2574 6691 538
4071 2163 220
721 2884 -447
7798 6386 -634
1551 1526 634
3204 7121 754
3583 3736 1
2241 1050 357
1389 2286 912
2384 751 134
2986 7286 -744
6674 7232 -989
1464 5641 637
2744 2271 -899
3254 6358 -458
4893 1402 176
1377 2463 -845
6102 5841 -635
6473 3312 7
8187 3978 -239
8286 4539 750
6090 7242 -638
1103 5894 124
3054 1682 236
4857 2224 -696
6074 5774 -328
8163 3079 -670
2892 4389 -942
8212 5477 751
547 3145 -548
1388 6023 243
6094 6599 164
363 6244 633
5416 3766 -594
899 2139 -208
4844 7542 -749
5713 1835 222
2669 2278 -483
4844 6446 -307
4551 3017 302
3474 4522 -780
6855 3776 -12
7158 2870 827
6595 6533 -515
8066 4295 973
5177 2065 570
7273 6404 -433
6246 7481 124
7416 2003 -298
5210 137 284
462 7747 540
5400 2962 866
4877 4967 -196
1078 4420 -102
6473 5797 -903
1871 2936 383
2169 4341 206
6078 6904 254
2845 225 504
4194 3932 -637
3570 5263 -646
5720 6765 -897
6356 2010 662
825 4743 796
107 7817 916
180 4822 -232
3541 3609 -579
3107 5458 -793
1723 1518 -790
1849 6365 -706
5091 4269 -544
4449 2162 -274
829 8356 529
2982 5992 -463
8294 4569 -107
6932 126 -77
6117 1165 -385
6034 3652 272
22 7591 -37
912 655 -104
3394 7074 -444
292 3378 585
421 4275 918
7975 5002 -743
7469 7535 -45
2933 5349 -381
7032 940 -74
965 2796 -885
1721 6822 236
8289 3402 959
4020 6718 -177
1982 3915 -451
3514 6147 407
5412 8204 976
5909 5135 361
4022 5915 601
1630 2043 647
6011 4056 73
5676 7638 27
4208 5329 831
2734 3161 -76
790 225 -189
3266 1873 270
4097 1312 -930
2459 152 251
1866 829 -908
5338 8093 -475
4112 4623 205
1776 2437 267
7508 5462 -997
4482 1673 894
70 4447 -166
8314 4495 512
928 5010 783
4324 918 -628
421 3911 -53
1865 7943 -141
3019 5770 765
3569 2518 135
581 3036 525
879 2549 -820
3860 8241 965
8276 4626 -247
2273 965 -700
7610 3545 756
5784 4878 121
575 3843 -757
3785 6092 -195
6803 4811 -845
6245 2721 -252
4044 7882 573
2462 501 -926
4458 1414 -584
4595 4583 -373
3691 5781 494
5736 2989 783
2343 755 -116
47 3466 893
4358 3091 -267
5256 453 991
1595 1747 -913
2920 8194 931
6938 104 -702
3095 570 -382
2130 7463 506
3497 198 -255
7511 5584 660
2590 6352 229
4975 4050 -223
5298 82 -763
7209 3396 -260
7070 544 -30
8191 3190 388
3310 5725 704
6319 6607 380
2416 4953 332
6972 7040 913
6333 4138 -692
6682 1523 -693
4196 4603 -904
1921 1470 -445
3180 2826 466
2611 6499 -33
8123 5161 -18
4328 3336 -225
1341 4621 929
2385 4475 -711
4978 7334 374
7641 4636 808
4089 5171 -489
6305 211 369
875 2413 -754
3581 2619 679
2397 7592 -467
8353 4843 72
800 2350 -43
4002 3510 774
893 826 116
5403 4519 90
6939 2732 5
6131 2306 238
7030 7814 -143
994 2628 -127
1436 7231 -508
4728 6638 576
5584 7745 -687
2223 2802 796
4124 4205 -232
4202 8283 234
7246 4541 903
864 3920 172
3945 6133 805
1032 69 -951
1007 6426 -950
6716 130 256
3379 6232 961
6467 1468 311
6228 4237 -889
7005 81 -238
426 5256 32
1167 2834 433
2409 4892 -253
2489 2473 301
13 3566 738
3648 4510 -100
4639 3312 -41
6263 4138 850
5613 1833 -968
3722 4055 186
8068 3987 -720
5019 214 587
3778 434 -375
7632 5597 -378
5977 1676 -410
2520 163 955
135 3054 -237
2287 1659 -311
5997 7684 -657
1455 7615 931
3187 1180 397
2599 2959 408
1068 5879 -149
2092 6868 648
504 813 344
3588 1804 16
1839 17 589
398 4578 901
3782 7073 382
6846 1133 -890
3554 4030 352
2809 6190 -904
2944 5189 -336
6646 4677 -468
4000 7779 410
3546 497 533
7602 6142 197
2409 7029 499
728 4749 -990
1021 981 773
4533 4674 336
8344 7708 313
1487 1773 944
1844 2591 51
6204 4198 -404
6925 1622 91
5586 2801 772
956 7271 -180
3763 2637 342
565 3740 -118
5533 1563 372
6656 4466 940
7656 6487 -854
1167 7928 -33
2406 6800 -877
799 2800 256
2241 2433 562
5596 7483 950
2635 607 388
1575 4613 -8
1735 2914 -354
971 4237 844
352 2564 -754
7422 3064 -555
7215 5778 -425
2045 2158 200
1733 5311 -299
5369 5586 99
3048 1318 805
4447 5133 762
375 3720 138
6794 4365 866
2664 1596 639
4774 3510 -640
1425 783 -436
2836 811 504
3663 3140 -270
607 1451 -207
6584 5443 936
2090 3667 -844
567 1052 -127
2335 3927 183
2174 5121 -293
6447 5048 -59
191 7225 87
7691 8255 408
5034 8282 -865
3557 4733 525
1021 4400 -699
7643 5888 -358
3318 7085 -440
5478 1586 -710
8013 4550 307
7154 5272 -286
6148 1828 -782
582 2855 654
7870 145 587
526 3459 991
7168 5278 -464
4121 649 -696
3224 4929 -954
724 6014 589
2243 1771 -375
5774 980 985
6906 6108 515
198 8110 -979
3337 554 227
7844 2460 270
7966 2265 934
7924 1965 71
812 830 650
7929 3998 -407
7316 5267 -57
640 3213 -595
511 4912 -912
7705 4579 216
8069 378 -743
5246 2266 711
6093 6201 -622
7373 4545 -461
3197 3317 988
1148 7270 655
7611 6071 -352
7637 1132 -887
4341 3443 554
7075 3847 -81
1139 1132 -973
6561 2391 -609
4205 2616 -765
3739 3727 837
5383 5924 879
313 4644 763
4555 1545 542
4139 2513 458
2063 7673 -84
6744 3337 137
6453 3393 349
2021 7434 83
1041 3978 -947
1811 1270 254
6895 6447 354
4561 105 412
5370 4838 -75
879 1735 601
5317 3956 -439
6842 4372 374
1793 1389 361
7546 8319 -382
6350 4709 -722
6238 4836 -370
2266 3807 -236
175 8115 -791
7252 2064 640
4603 4718 283
8178 1313 810
5285 670 683
4715 2443 -117
1004 4774 -581
2934 8115 -969
8118 2340 779
3038 172 -352
3382 6669 -28
6466 6611 867
3707 3521 42
2865 2342 -889
115 3625 519
3666 8042 64
7881 1408 -61
5844 1535 478
4278 4725 873
36 5879 1000
2270 6475 -929
4387 7762 -803
7425 7868 -129
2917 4428 828
8343 7423 881
6752 1010 365
7806 4196 439
7482 292 390
7154 5580 -419
4590 65 -863
4538 2473 283
6015 6938 927
6630 1835 -135
737 2292 80
3210 2785 -859
7773 6423 -81
404 5048 -21
337 134 -80
2599 7649 -808
4393 5873 -611
3036 513 -132
2160 1368 -882
2939 7258 122
6500 7906 -591
6506 8339 548
7616 7220 359
4052 7065 -931
1211 2711 -613
3772 6723 -649
777 6467 674
794 7793 569
4341 6268 371
284 8054 851
970 5512 -421
5020 3430 -719
4163 26 485
2595 5779 952
4354 2051 -137
5001 1890 162
6321 3729 -288
2407 1917 -577
4379 298 406
2957 5347 -103
6495 2404 -497
425 4678 -696
2642 7335 192
7418 5998 286
4507 4632 480
1259 2630 651
1978 5765 -744
6486 1235 -247
927 5541 -615
6994 1357 -288
2907 5852 116
1827 8089 898
5465 7676 130
6183 5788 248
2096 3346 464
7922 6673 778
1404 6 731
8095 3240 -395
609 1674 60
4030 3822 230
8016 56 -469
5235 6926 155
4705 3690 -469
968 5842 79
7498 6049 -350
3947 5695 -338
6952 7635 -933
6577 6526 506
1066 7835 878
7771 7990 840
5383 4531 -599
6629 8126 385
6562 3006 -900
1729 6492 302
60 6014 -174
664 4427 -404
646 7499 283
3054 5700 -677
7058 4438 -810
4535 6458 -802
2691 1289 478
4002 4080 746
6904 2581 543
3507 7120 535
3330 8289 -154
3137 4409 110
1913 1268 -709
7276 7836 214
1687 6655 -890
6524 6419 208
4625 417 69
7526 6970 -436
5414 5177 195
6232 3490 568
3651 6686 -816
3016 5971 -493
777 191 -437
4846 7423 665
2303 842 -819
208 7940 564
946 5888 255
7320 7346 840
7943 7193 427
3488 1683 133
5654 5795 -685
7087 3825 -153
7021 2775 -873
5701 5284 -130
1905 5632 -949
4571 2724 223
3737 4798 -298
5724 3636 401
8205 2369 -577
5136 3911 -928
1811 1325 414
2834 7182 -816
5706 1341 -699
5178 5979 -211
7417 3045 394
1369 4741 194
5753 4884 775
1992 4932 453
6407 22 -465
6251 3777 434
3141 2820 558
1760 1567 843
7682 1686 643
7494 6927 -982
5919 629 -45
7161 3960 887
3187 5627 80
6589 997 -802
1246 5269 -357
6427 171 -264
6717 3931 -307
7492 7164 -366
3706 7832 -373
251 1503 -407
8165 6437 -130
1413 4143 -22
6385 5945 -747
3365 3638 885
6894 7064 323
5228 1926 605
1993 7109 327
1195 6393 -328
2684 7780 -581
684 6815 328
3494 6313 524
5203 2415 -8
364 8043 903
967 7851 -580
6987 3161 578
5250 2215 -648
1492 5954 130
549 183 -86
5788 4317 842
1280 4998 -132
4811 716 -382
4758 8068 -561
4293 5128 644
1056 3030 -262
7175 2528 -684
6644 7473 15
4513 7420 -40
4228 3143 737
78 5805 630
7147 2461 -604
3228 3164 -588
3371 6219 -719
2938 2727 988
5596 1445 -441
980 4339 715
962 1185 186
8093 4368 -739
4035 502 288
2090 1233 123
6787 4404 518
170 7278 -965
1748 8326 -219
252 7562 -674
399 972 -888
8124 2493 54
1510 7738 -995
3454 1099 237
4318 144 45
341 1587 -720
4833 6956 -693
6521 3354 -185
1325 6498 228
1490 1152 649
6496 3611 592
8065 5868 -735
3382 1774 950
6088 6974 268
2042 2351 -283
8350 2416 805
4531 384 -768
4640 6881 -769
3915 687 -535
4873 4183 100
2371 8080 -719
1569 7351 420
7838 7617 242
